image_path,mask_path,totalsegmentator_folder,kind
/radraid/pteng/Totalsegmentator_dataset/s1315/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1315/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1315/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1011/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1011/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1011/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0187/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0187/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0187/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0857/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0857/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0857/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0056/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0056/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0056/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0643/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0643/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0643/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0750/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0750/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0750/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0103/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0103/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0103/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0254/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0254/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0254/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1231/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1231/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1231/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0373/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0373/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0373/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0167/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0167/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0167/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1168/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1168/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1168/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0868/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0868/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0868/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1075/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1075/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1075/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0853/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0853/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0853/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1129/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1129/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1129/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0503/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0503/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0503/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0814/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0814/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0814/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0786/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0786/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0786/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1001/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1001/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1001/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0466/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0466/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0466/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0159/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0159/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0159/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0219/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0219/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0219/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0491/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0491/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0491/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1279/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1279/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1279/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0909/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0909/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0909/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1163/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1163/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1163/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0263/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0263/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0263/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0389/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0389/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0389/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1055/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1055/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1055/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0576/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0576/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0576/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0234/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0234/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0234/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0608/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0608/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0608/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0855/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0855/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0855/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1072/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1072/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1072/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1150/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1150/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1150/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1300/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1300/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1300/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0633/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0633/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0633/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1259/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1259/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1259/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1227/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1227/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1227/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0783/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0783/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0783/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0170/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0170/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0170/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0110/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0110/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0110/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0259/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0259/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0259/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1043/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1043/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1043/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0851/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0851/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0851/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1053/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1053/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1053/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1156/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1156/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1156/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1036/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1036/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1036/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0340/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0340/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0340/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1194/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1194/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1194/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0567/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0567/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0567/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0713/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0713/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0713/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0112/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0112/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0112/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0568/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0568/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0568/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0083/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0083/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0083/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0736/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0736/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0736/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0388/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0388/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0388/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0825/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0825/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0825/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0958/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0958/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0958/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1169/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1169/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1169/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0410/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0410/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0410/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0044/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0044/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0044/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0292/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0292/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0292/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0936/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0936/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0936/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0653/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0653/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0653/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0993/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0993/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0993/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0518/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0518/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0518/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0289/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0289/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0289/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1026/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1026/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1026/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0925/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0925/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0925/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0858/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0858/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0858/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1017/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1017/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1017/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0840/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0840/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0840/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0575/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0575/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0575/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0642/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0642/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0642/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0874/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0874/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0874/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0417/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0417/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0417/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0972/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0972/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0972/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0883/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0883/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0883/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1254/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1254/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1254/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1333/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1333/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1333/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1359/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1359/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1359/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0984/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0984/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0984/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0449/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0449/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0449/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0748/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0748/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0748/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1243/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1243/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1243/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0493/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0493/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0493/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0997/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0997/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0997/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0474/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0474/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0474/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1115/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1115/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1115/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1021/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1021/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1021/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1040/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1040/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1040/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0081/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0081/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0081/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1338/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1338/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1338/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1260/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1260/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1260/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0085/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0085/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0085/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0379/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0379/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0379/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0043/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0043/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0043/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0850/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0850/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0850/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0535/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0535/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0535/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0879/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0879/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0879/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0217/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0217/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0217/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1185/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1185/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1185/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1002/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1002/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1002/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0935/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0935/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0935/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0838/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0838/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0838/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1170/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1170/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1170/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0424/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0424/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0424/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0756/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0756/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0756/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0638/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0638/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0638/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1047/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1047/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1047/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0579/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0579/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0579/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0084/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0084/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0084/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1015/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1015/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1015/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0003/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0003/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0003/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1345/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1345/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1345/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0359/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0359/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0359/segmentations,train
